dataset_key,entity_type,canonical_key,display_name,source_system,source_key,confidence,external_id,external_name,notes
reportarr-widget-type,widget_type,table,Table,stl_seed_catalog,reportarr-widget-type:table,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,line_chart,Line Chart,stl_seed_catalog,reportarr-widget-type:line_chart,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,bar_chart,Bar Chart,stl_seed_catalog,reportarr-widget-type:bar_chart,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,pie_chart,Pie Chart,stl_seed_catalog,reportarr-widget-type:pie_chart,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,gauge,Gauge,stl_seed_catalog,reportarr-widget-type:gauge,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,map,Map,stl_seed_catalog,reportarr-widget-type:map,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,timeline,Timeline,stl_seed_catalog,reportarr-widget-type:timeline,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,heatmap,Heatmap,stl_seed_catalog,reportarr-widget-type:heatmap,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,list,List,stl_seed_catalog,reportarr-widget-type:list,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,text,Text,stl_seed_catalog,reportarr-widget-type:text,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
reportarr-widget-type,widget_type,filter,Filter,stl_seed_catalog,reportarr-widget-type:filter,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=ReportArr; Dataset=Widget Type."
routarr-assignment-status,assignment_status,unassigned,Unassigned,stl_seed_catalog,routarr-assignment-status:unassigned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-assignment-status,assignment_status,assigned,Assigned,stl_seed_catalog,routarr-assignment-status:assigned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-assignment-status,assignment_status,accepted,Accepted,stl_seed_catalog,routarr-assignment-status:accepted,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-assignment-status,assignment_status,declined,Declined,stl_seed_catalog,routarr-assignment-status:declined,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-assignment-status,assignment_status,reassigned,Reassigned,stl_seed_catalog,routarr-assignment-status:reassigned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-assignment-status,assignment_status,in_progress,In Progress,stl_seed_catalog,routarr-assignment-status:in_progress,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-assignment-status,assignment_status,completed,Completed,stl_seed_catalog,routarr-assignment-status:completed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-assignment-status,assignment_status,canceled,Canceled,stl_seed_catalog,routarr-assignment-status:canceled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Assignment Status."
routarr-delivery-status,delivery_status,planned,Planned,stl_seed_catalog,routarr-delivery-status:planned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,loaded,Loaded,stl_seed_catalog,routarr-delivery-status:loaded,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,in_transit,In Transit,stl_seed_catalog,routarr-delivery-status:in_transit,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,arrived,Arrived,stl_seed_catalog,routarr-delivery-status:arrived,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,delivered,Delivered,stl_seed_catalog,routarr-delivery-status:delivered,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,delivery_exception,Delivery Exception,stl_seed_catalog,routarr-delivery-status:delivery_exception,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,refused,Refused,stl_seed_catalog,routarr-delivery-status:refused,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,failed,Failed,stl_seed_catalog,routarr-delivery-status:failed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-delivery-status,delivery_status,canceled,Canceled,stl_seed_catalog,routarr-delivery-status:canceled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Delivery Status."
routarr-dispatch-status,dispatch_status,draft,Draft,stl_seed_catalog,routarr-dispatch-status:draft,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dispatch-status,dispatch_status,planned,Planned,stl_seed_catalog,routarr-dispatch-status:planned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dispatch-status,dispatch_status,released,Released,stl_seed_catalog,routarr-dispatch-status:released,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dispatch-status,dispatch_status,dispatched,Dispatched,stl_seed_catalog,routarr-dispatch-status:dispatched,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dispatch-status,dispatch_status,en_route,En Route,stl_seed_catalog,routarr-dispatch-status:en_route,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dispatch-status,dispatch_status,delayed,Delayed,stl_seed_catalog,routarr-dispatch-status:delayed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dispatch-status,dispatch_status,completed,Completed,stl_seed_catalog,routarr-dispatch-status:completed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dispatch-status,dispatch_status,canceled,Canceled,stl_seed_catalog,routarr-dispatch-status:canceled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dispatch Status."
routarr-dock-appointment-status,dock_appointment_status,requested,Requested,stl_seed_catalog,routarr-dock-appointment-status:requested,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,scheduled,Scheduled,stl_seed_catalog,routarr-dock-appointment-status:scheduled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,checked_in,Checked In,stl_seed_catalog,routarr-dock-appointment-status:checked_in,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,docked,Docked,stl_seed_catalog,routarr-dock-appointment-status:docked,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,loading,Loading,stl_seed_catalog,routarr-dock-appointment-status:loading,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,unloading,Unloading,stl_seed_catalog,routarr-dock-appointment-status:unloading,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,completed,Completed,stl_seed_catalog,routarr-dock-appointment-status:completed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,no_show,No Show,stl_seed_catalog,routarr-dock-appointment-status:no_show,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,canceled,Canceled,stl_seed_catalog,routarr-dock-appointment-status:canceled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-dock-appointment-status,dock_appointment_status,rescheduled,Rescheduled,stl_seed_catalog,routarr-dock-appointment-status:rescheduled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Dock Appointment Status."
routarr-equipment-type,equipment_type,tractor,Tractor,stl_seed_catalog,routarr-equipment-type:tractor,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,straight_truck,Straight Truck,stl_seed_catalog,routarr-equipment-type:straight_truck,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,box_truck,Box Truck,stl_seed_catalog,routarr-equipment-type:box_truck,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,van,Van,stl_seed_catalog,routarr-equipment-type:van,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,dry_van_trailer,Dry Van Trailer,stl_seed_catalog,routarr-equipment-type:dry_van_trailer,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,reefer_trailer,Reefer Trailer,stl_seed_catalog,routarr-equipment-type:reefer_trailer,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,flatbed,Flatbed,stl_seed_catalog,routarr-equipment-type:flatbed,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,tanker,Tanker,stl_seed_catalog,routarr-equipment-type:tanker,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,liftgate_trailer,Liftgate Trailer,stl_seed_catalog,routarr-equipment-type:liftgate_trailer,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,yard_truck,Yard Truck,stl_seed_catalog,routarr-equipment-type:yard_truck,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,forklift,Forklift,stl_seed_catalog,routarr-equipment-type:forklift,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-equipment-type,equipment_type,other,Other,stl_seed_catalog,routarr-equipment-type:other,0.90,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Equipment Type."
routarr-eta-status,eta_status,on_time,On Time,stl_seed_catalog,routarr-eta-status:on_time,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=ETA Status."
routarr-eta-status,eta_status,early,Early,stl_seed_catalog,routarr-eta-status:early,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=ETA Status."
routarr-eta-status,eta_status,late,Late,stl_seed_catalog,routarr-eta-status:late,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=ETA Status."
routarr-eta-status,eta_status,unknown,Unknown,stl_seed_catalog,routarr-eta-status:unknown,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=ETA Status."
routarr-eta-status,eta_status,at_risk,At Risk,stl_seed_catalog,routarr-eta-status:at_risk,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=ETA Status."
routarr-eta-status,eta_status,delayed,Delayed,stl_seed_catalog,routarr-eta-status:delayed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=ETA Status."
routarr-eta-status,eta_status,arrived,Arrived,stl_seed_catalog,routarr-eta-status:arrived,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=ETA Status."
routarr-exception-type,exception_type,traffic_delay,Traffic Delay,stl_seed_catalog,routarr-exception-type:traffic_delay,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,weather_delay,Weather Delay,stl_seed_catalog,routarr-exception-type:weather_delay,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,breakdown,Breakdown,stl_seed_catalog,routarr-exception-type:breakdown,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,driver_unavailable,Driver Unavailable,stl_seed_catalog,routarr-exception-type:driver_unavailable,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,customer_closed,Customer Closed,stl_seed_catalog,routarr-exception-type:customer_closed,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,dock_delay,Dock Delay,stl_seed_catalog,routarr-exception-type:dock_delay,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,missing_paperwork,Missing Paperwork,stl_seed_catalog,routarr-exception-type:missing_paperwork,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,damaged_cargo,Damaged Cargo,stl_seed_catalog,routarr-exception-type:damaged_cargo,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,refused_load,Refused Load,stl_seed_catalog,routarr-exception-type:refused_load,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,route_change,Route Change,stl_seed_catalog,routarr-exception-type:route_change,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,accident,Accident,stl_seed_catalog,routarr-exception-type:accident,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,safety_issue,Safety Issue,stl_seed_catalog,routarr-exception-type:safety_issue,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-exception-type,exception_type,other,Other,stl_seed_catalog,routarr-exception-type:other,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Exception Type."
routarr-proof-type,proof_type,signature,Signature,stl_seed_catalog,routarr-proof-type:signature,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,photo,Photo,stl_seed_catalog,routarr-proof-type:photo,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,barcode_scan,Barcode Scan,stl_seed_catalog,routarr-proof-type:barcode_scan,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,gps_stamp,GPS Stamp,stl_seed_catalog,routarr-proof-type:gps_stamp,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,temperature_log,Temperature Log,stl_seed_catalog,routarr-proof-type:temperature_log,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,seal_number,Seal Number,stl_seed_catalog,routarr-proof-type:seal_number,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,bill_of_lading,Bill of Lading,stl_seed_catalog,routarr-proof-type:bill_of_lading,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,delivery_receipt,Delivery Receipt,stl_seed_catalog,routarr-proof-type:delivery_receipt,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,customer_portal,Customer Portal,stl_seed_catalog,routarr-proof-type:customer_portal,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-proof-type,proof_type,other,Other,stl_seed_catalog,routarr-proof-type:other,0.88,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Proof Type."
routarr-readiness-status,readiness_status,ready,Ready,stl_seed_catalog,routarr-readiness-status:ready,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-readiness-status,readiness_status,not_ready,Not Ready,stl_seed_catalog,routarr-readiness-status:not_ready,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-readiness-status,readiness_status,pending_maintenance,Pending Maintenance,stl_seed_catalog,routarr-readiness-status:pending_maintenance,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-readiness-status,readiness_status,pending_driver,Pending Driver,stl_seed_catalog,routarr-readiness-status:pending_driver,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-readiness-status,readiness_status,pending_documents,Pending Documents,stl_seed_catalog,routarr-readiness-status:pending_documents,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-readiness-status,readiness_status,pending_load,Pending Load,stl_seed_catalog,routarr-readiness-status:pending_load,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-readiness-status,readiness_status,restricted,Restricted,stl_seed_catalog,routarr-readiness-status:restricted,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-readiness-status,readiness_status,out_of_service,Out of Service,stl_seed_catalog,routarr-readiness-status:out_of_service,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Readiness Status."
routarr-route-status,route_status,draft,Draft,stl_seed_catalog,routarr-route-status:draft,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-route-status,route_status,planned,Planned,stl_seed_catalog,routarr-route-status:planned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-route-status,route_status,optimized,Optimized,stl_seed_catalog,routarr-route-status:optimized,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-route-status,route_status,released,Released,stl_seed_catalog,routarr-route-status:released,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-route-status,route_status,active,Active,stl_seed_catalog,routarr-route-status:active,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-route-status,route_status,completed,Completed,stl_seed_catalog,routarr-route-status:completed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-route-status,route_status,canceled,Canceled,stl_seed_catalog,routarr-route-status:canceled,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-route-status,route_status,delayed,Delayed,stl_seed_catalog,routarr-route-status:delayed,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Route Status."
routarr-stop-status,stop_status,planned,Planned,stl_seed_catalog,routarr-stop-status:planned,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Stop Status."
routarr-stop-status,stop_status,en_route,En Route,stl_seed_catalog,routarr-stop-status:en_route,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Stop Status."
routarr-stop-status,stop_status,arrived,Arrived,stl_seed_catalog,routarr-stop-status:arrived,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Stop Status."
routarr-stop-status,stop_status,serviced,Serviced,stl_seed_catalog,routarr-stop-status:serviced,0.92,,,"Staged platform/system acceptable value seed only; excludes tenant-owned, tenant-configured, and tenant-derived values; review/approve row by row. Product=RoutArr; Dataset=Stop Status."
