product_key,product,feature_id,capability,class,state,required_behavior_or_evidence,rollout_stage,rollout_stage_title,rollout_lane,release_note,source_file,source_line
routarr,RoutArr,RO-FND-006,Saved views and personal preferences,COMMON,Target,"Per-user filters, columns, density, sort, board/list preference, default landing view, and product-scoped preferences.",R8,Dispatch and transportation execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,201
routarr,RoutArr,RO-FND-007,Bulk operations with preview,COMMON,Target,"Selection-aware actions, dry-run/impact preview, partial failure handling, downloadable results, and permission checks per record.",R8,Dispatch and transportation execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,202
routarr,RoutArr,RO-FND-008,Import with mapping and review,COMMON · UNDERSERVED,Target,"Product-specific import separate from Smart Import, with templates, mappings, validation, dedupe, dry run, commit plan, and rollback/correction evidence.",R8,Dispatch and transportation execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,203
routarr,RoutArr,RO-FND-009,Export and portability,COMMON · DEMOCRATIZE,Target,"CSV/PDF/JSON or package export appropriate to the domain, without trapping customer data behind enterprise tiers.",R8,Dispatch and transportation execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,204
routarr,RoutArr,RO-FND-010,"Notifications, tasks, and inbox",COMMON,Target,"Actionable notifications with ownership, due dates, escalation, snooze/delegation, deep links, and duplicate suppression.",R8,Dispatch and transportation execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,205
routarr,RoutArr,RO-FND-011,"API, webhooks, and event outbox",COMMON · DEMOCRATIZE,Target,"Stable versioned APIs, idempotency, service authentication, signed webhooks/events, retries, dead-letter handling, and correlation IDs.",R8,Dispatch and transportation execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,206
routarr,RoutArr,RO-FND-012,RecordArr evidence references,FOUNDATION,Target,Files and evidence are stored once in RecordArr and referenced by owning records; products do not create shadow document vaults.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,207
routarr,RoutArr,RO-FND-013,ReportArr projections and metrics,FOUNDATION,Target,Operational products emit facts/events; ReportArr builds read models and reports without becoming the source of operational truth.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,208
routarr,RoutArr,RO-FND-014,Compliance Core applicability and gates,FOUNDATION,Target,"Products request explainable requirements, missing facts, evidence needs, and gate decisions rather than embedding independent legal logic.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,209
routarr,RoutArr,RO-FND-015,Field Companion execution surface,FOUNDATION · UNDERSERVED,Target,"Mobile-first task, scan, capture, acknowledgement, and offline execution against the owning product API.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,210
routarr,RoutArr,RO-FND-016,Professional print and report view,COMMON,Target,"Print output is a purpose-built report document without the app shell, not a screenshot of the current page.",R8,Dispatch and transportation execution,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,211
routarr,RoutArr,RO-FND-017,Accessible error and degraded states,FOUNDATION,Target,"Explain what failed, what remains saved, whether retry is safe, what the user can do, and which administrator or integration owns the issue.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,212
routarr,RoutArr,RO-FND-018,"Time, locale, and units",FOUNDATION,Target,"Store canonical timestamps and units; display tenant/user locale, timezone, currency, and measurement preferences consistently.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,213
routarr,RoutArr,RO-FND-019,"Retention, privacy, and legal hold awareness",FOUNDATION,Target,"Product deletion/archive actions respect RecordArr retention, legal holds, privacy policy, and downstream references.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,214
routarr,RoutArr,RO-FND-020,"AI-assisted proposals, never silent commits",UNDERSERVED,Target,"AI may classify, summarize, suggest, or draft; consequential changes remain reviewable, permissioned, attributable, and reversible.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/routarr/FEATURESET.md,215
staffarr,StaffArr,ST-CUR-001,People directory and person records,CURRENT,Durable,"Durable workforce records with active/inactive state, assignments, history, notes, documents, readiness, and linked account context.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,111
staffarr,StaffArr,ST-CUR-002,Organization hierarchy,CURRENT,Durable,"Org units, reporting relationships, assignments, hierarchy views, and organization-scoped operations.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,112
staffarr,StaffArr,ST-CUR-003,Canonical internal location hierarchy,CURRENT,Durable,"Sites through operational sublocations and addressable storage/work areas, referenced by other products rather than duplicated.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,113
staffarr,StaffArr,ST-CUR-004,Cross-product role and permission administration,CURRENT,Durable,"Role definitions, permission catalog cache, scopes, person-role assignment, effective projections, audit, and permission-oriented UI.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,114
staffarr,StaffArr,ST-CUR-005,Certification and readiness mirrors,CURRENT,Durable,"StaffArr-facing certification definitions, person certification views, readiness overrides/rollups, training blockers, and TrainArr publication routing.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,115
staffarr,StaffArr,ST-CUR-006,Personnel incident management,CURRENT,Durable,"Incidents, notes, attachments, supply demand context, status events, TrainArr routing, and person history integration.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,116
staffarr,StaffArr,ST-CUR-007,Personnel notes and documents,CURRENT,Durable,Permissioned personnel notes and document references with history and audit context.,R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,117
staffarr,StaffArr,ST-CUR-008,Offboarding records and checklists,CURRENT,Durable,Structured offboarding record/steps tied to person status and downstream account/access actions.,R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,118
staffarr,StaffArr,ST-CUR-009,Personnel update requests,CURRENT,Durable,Worker- or manager-submitted changes with review rather than uncontrolled direct edits.,R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,119
staffarr,StaffArr,ST-CUR-010,Recruiting and application intake,CURRENT,Durable,"Application templates, public/internal submissions, requisitions, candidates, interview stages, and offers.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,120
staffarr,StaffArr,ST-CUR-011,Timekeeping and attendance,CURRENT,Durable,"Profiles, policies, pay codes, clock events, work sessions, leave, attendance, availability, timesheets, entries, exceptions, corrections, and attestations.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,121
staffarr,StaffArr,ST-CUR-012,Labor allocation and evidence intake,CURRENT,Durable,Allocate worked time to product records/projects and reconcile evidence from operational products.,R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,122
staffarr,StaffArr,ST-CUR-013,Performance management,CURRENT,Durable,"Review cycles, goals, competency assessments, feedback, and performance improvement plans.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,123
staffarr,StaffArr,ST-CUR-014,Benefits and compensation administration,CURRENT,Durable,"Enrollments, dependents, beneficiaries, compensation profiles, and change requests.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,124
staffarr,StaffArr,ST-CUR-015,"People exports, schedules, and audit packages",CURRENT,Durable,"Presets, scheduled exports, delivery runs/notifications, history rollups, and audit package generation.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,125
staffarr,StaffArr,ST-CUR-016,Tenant settings and worker/background runs,CURRENT,Durable,"Tenant configuration, notifications, publication settings, and recurring worker execution.",R1,Foundation spine,Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/staffarr/FEATURESET.md,126
staffarr,StaffArr,ST-COM-001,Employee and contingent-worker master record,COMMON,Target,"Support employees, contractors, temporary workers, volunteers, applicants, former workers, and rehires with effective-dated relationships.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,134
staffarr,StaffArr,ST-COM-002,Position and job architecture,COMMON,Target,"Job families, positions, grades, employment types, FLSA/classification fields, headcount, vacancies, and effective dates.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,135
staffarr,StaffArr,ST-COM-003,Onboarding plans,COMMON,Target,"Role/location-specific tasks, forms, equipment/access requests, training, acknowledgements, due dates, and accountable owners.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,136
staffarr,StaffArr,ST-COM-004,Employee self-service,COMMON,Target,"Profile updates, emergency contacts, leave, timesheets, documents, goals, benefits, acknowledgements, and account support within permissions.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,137
staffarr,StaffArr,ST-COM-005,Manager self-service,COMMON,Target,"Team roster, approvals, readiness, attendance, goals, compensation requests, development, incidents, and delegated approvals.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,138
staffarr,StaffArr,ST-COM-006,Applicant tracking,COMMON,Target,"Requisition approval, posting, application, screening, interviews, scorecards, references, offer, background-check status, and conversion.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,139
staffarr,StaffArr,ST-COM-007,Time and attendance,COMMON,Target,"Clock, schedule/availability, meal/rest capture, overtime policy, leave balances, exceptions, correction, attestation, and export.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,140
staffarr,StaffArr,ST-COM-008,Leave management,COMMON,Target,"Request, balance, eligibility, approval, documentation, overlapping absence, protected-leave flags, and return-to-work steps.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,141
staffarr,StaffArr,ST-COM-009,Performance and development,COMMON,Target,"Goals, check-ins, competencies, feedback, reviews, calibration, development plans, and improvement plans.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,142
staffarr,StaffArr,ST-COM-010,Compensation administration,COMMON,Target,"Salary/hourly profiles, effective-dated changes, approval, budget context, total compensation, and pay-equity review.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,143
staffarr,StaffArr,ST-COM-011,Benefits administration,COMMON,Target,"Plans/elections, dependents, beneficiaries, eligibility, life events, evidence, enrollment windows, and carrier export.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,144
staffarr,StaffArr,ST-COM-012,Policy and handbook acknowledgements,COMMON,Target,"Publish policies through RecordArr, assign acknowledgements, remind/escalate, and preserve signed evidence.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,145
staffarr,StaffArr,ST-COM-013,Workforce analytics,COMMON,Target,"Headcount, turnover, tenure, vacancy, time-to-hire, absence, overtime, readiness, training, incidents, performance, and diversity metrics with privacy controls.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,146
staffarr,StaffArr,ST-COM-014,Data import/export and payroll bridge,COMMON,Target,"Repeatable employee/time/benefit/compensation exchange with validation, mapping, reconciliation, and audit.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,147
staffarr,StaffArr,ST-UND-001,Simple but complete small-team mode,UNDERSERVED,Target,Progressive disclosure and sensible defaults provide real HR rigor without forcing a small employer through enterprise-only setup and terminology.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,155
staffarr,StaffArr,ST-UND-002,One person timeline across HR and operations,UNDERSERVED,Target,"A permission-aware timeline connects assignments, training, incidents, time, maintenance/route/warehouse work, documents, and changes without copying source records.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,156
staffarr,StaffArr,ST-UND-003,Quick login provisioning from the person page,UNDERSERVED,Target,"Appropriately permissioned HR users can create, suspend, or update NexArr login information without leaving StaffArr or violating NexArr ownership.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,157
staffarr,StaffArr,ST-UND-004,Skills and capability graph,UNDERSERVED,Target,"Show demonstrated skills, qualifications, experience, interests, and gaps rather than equating course completion with capability.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,158
staffarr,StaffArr,ST-UND-005,Transparent employee update workflow,UNDERSERVED,Target,"Workers see requested changes, reviewer, status, effective date, rejection reason, and which downstream systems changed.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,159
staffarr,StaffArr,ST-UND-006,Cross-location readiness board,UNDERSERVED,Target,"Managers can find qualified, available people by location, shift, role, and task without exposing unrelated HR data.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,160
staffarr,StaffArr,ST-UND-007,Fair scheduling and shift exchange,UNDERSERVED,Target,"Availability, preferences, rest rules, qualifications, coverage, swaps, open shifts, and approval are visible and explainable.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,161
staffarr,StaffArr,ST-UND-008,Low-burden incident-to-support flow,UNDERSERVED,Target,"Capture safety/quality/personnel events once, route confidential components correctly, and connect retraining/restrictions without duplicating the incident.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,162
staffarr,StaffArr,ST-UND-009,Worker-owned portable evidence,UNDERSERVED,Target,"Provide exportable certifications, training evidence, employment documents, and acknowledgements where policy allows.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,163
staffarr,StaffArr,ST-UND-010,Privacy-preserving workforce analytics,UNDERSERVED,Target,"Minimum group sizes, field suppression, purpose-based access, and audit prevent analytics from becoming covert surveillance.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,164
staffarr,StaffArr,ST-UND-011,Rehire and multi-relationship handling,UNDERSERVED,Target,"Preserve one person history while supporting multiple employment periods, concurrent roles, contractor-to-employee conversion, and future-dated changes.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,165
staffarr,StaffArr,ST-UND-012,Guided classification and compliance questions,UNDERSERVED,Target,Plain-language questionnaires gather required facts and ask Compliance Core for implications rather than embedding legal conclusions in HR forms.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,166
staffarr,StaffArr,ST-DEM-001,Enterprise-grade role mining and access review,DEMOCRATIZE,Target,"Use actual job/assignment patterns to suggest role cleanup, identify excessive access, and run manager/system-owner certifications.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,174
staffarr,StaffArr,ST-DEM-002,Workforce planning and scenario modeling,DEMOCRATIZE,Target,"Model vacancies, transfers, overtime, training lead time, succession risk, seasonal demand, and budget without changing live records.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,175
staffarr,StaffArr,ST-DEM-003,Compensation cycle and pay-equity analysis,DEMOCRATIZE,Target,"Budget pools, manager worksheets, calibration, range penetration, compa-ratio, protected-class-safe analysis, approvals, and audit.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,176
staffarr,StaffArr,ST-DEM-004,Advanced scheduling optimization,DEMOCRATIZE,Target,"Generate explainable schedules using demand, skills, availability, preferences, rest limits, cost, and fairness constraints.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,177
staffarr,StaffArr,ST-DEM-005,Case management with confidentiality walls,DEMOCRATIZE,Target,"HR cases, investigations, accommodations, grievances, and sensitive notes with need-to-know access, legal hold, and separate evidence packages.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,178
staffarr,StaffArr,ST-DEM-006,Succession and talent review,DEMOCRATIZE,Target,"Critical roles, successors, readiness, development actions, retention risk, and calibration with strict access controls.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,179
staffarr,StaffArr,ST-DEM-007,People analytics semantic layer,DEMOCRATIZE,Target,"Reusable governed definitions for headcount, turnover, overtime, absence, diversity, and readiness available through ReportArr without consultant-built BI.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,180
staffarr,StaffArr,ST-DEM-008,Global/effective-dated workforce administration,DEMOCRATIZE,Target,"Country/location-specific fields, contracts, calendars, time rules, translations, currencies, and future-dated organizational changes.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,181
staffarr,StaffArr,ST-DEM-009,External worker and agency portal,DEMOCRATIZE,Target,"Scoped onboarding, documents, time confirmation, qualifications, assignments, and offboarding for contractors and staffing partners.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,182
staffarr,StaffArr,ST-DEM-010,Automated evidence-ready HR audits,DEMOCRATIZE,Target,"Generate a role-, location-, period-, or person-scoped package of policies, acknowledgements, changes, time attestations, access, and qualifications.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,183
staffarr,StaffArr,ST-FND-001,Tenant-scoped authorization,FOUNDATION,Target,Every read and write is tenant-scoped server-side; product UI visibility never substitutes for authorization.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,189
staffarr,StaffArr,ST-FND-002,StaffArr-backed action permissions,FOUNDATION,Target,"Use product action keys, role scopes, delegated authority, and explicit denial reasons; ownership does not prevent permissioned delegated workflows.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,190
staffarr,StaffArr,ST-FND-003,Unified suite shell,FOUNDATION,Target,"Consistent navigation, page anatomy, terminology, responsive behavior, keyboard access, and light/dark contrast across products.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,191
staffarr,StaffArr,ST-FND-004,Record lifecycle and history,FOUNDATION,Target,"Human-readable statuses, timeline events, actor/time/source attribution, undo or correction paths, and immutable audit evidence.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,192
staffarr,StaffArr,ST-FND-005,Quick create for missing references,FOUNDATION · UNDERSERVED,Target,"Create the minimum valid cross-product reference without abandoning the current task; preserve context and allow later backfill. StaffArr now exposes governed site quick-create for downstream products, including MaintainArr PM owning-site selection and the StaffArr person-create placement and home-base location flow.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,193
staffarr,StaffArr,ST-FND-006,Saved views and personal preferences,COMMON,Target,"Per-user filters, columns, density, sort, board/list preference, default landing view, and product-scoped preferences.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,194
staffarr,StaffArr,ST-FND-007,Bulk operations with preview,COMMON,Target,"Selection-aware actions, dry-run/impact preview, partial failure handling, downloadable results, and permission checks per record.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,195
staffarr,StaffArr,ST-FND-008,Import with mapping and review,COMMON · UNDERSERVED,Target,"Product-specific import separate from Smart Import, with templates, mappings, validation, dedupe, dry run, commit plan, and rollback/correction evidence.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,196
staffarr,StaffArr,ST-FND-009,Export and portability,COMMON · DEMOCRATIZE,Target,"CSV/PDF/JSON or package export appropriate to the domain, without trapping customer data behind enterprise tiers.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,197
staffarr,StaffArr,ST-FND-010,"Notifications, tasks, and inbox",COMMON,Target,"Actionable notifications with ownership, due dates, escalation, snooze/delegation, deep links, and duplicate suppression.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,198
staffarr,StaffArr,ST-FND-011,"API, webhooks, and event outbox",COMMON · DEMOCRATIZE,Target,"Stable versioned APIs, idempotency, service authentication, signed webhooks/events, retries, dead-letter handling, and correlation IDs.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,199
staffarr,StaffArr,ST-FND-012,RecordArr evidence references,FOUNDATION,Target,Files and evidence are stored once in RecordArr and referenced by owning records; products do not create shadow document vaults.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,200
staffarr,StaffArr,ST-FND-013,ReportArr projections and metrics,FOUNDATION,Target,Operational products emit facts/events; ReportArr builds read models and reports without becoming the source of operational truth.,R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,201
staffarr,StaffArr,ST-FND-014,Compliance Core applicability and gates,FOUNDATION,Target,"Products request explainable requirements, missing facts, evidence needs, and gate decisions rather than embedding independent legal logic.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,202
staffarr,StaffArr,ST-FND-015,Field Companion execution surface,FOUNDATION · UNDERSERVED,Target,"Mobile-first task, scan, capture, acknowledgement, and offline execution against the owning product API.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,203
staffarr,StaffArr,ST-FND-016,Professional print and report view,COMMON,Target,"Print output is a purpose-built report document without the app shell, not a screenshot of the current page.",R4,Training and qualification gate,Complete expected category baseline after MVP proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,204
staffarr,StaffArr,ST-FND-017,Accessible error and degraded states,FOUNDATION,Target,"Explain what failed, what remains saved, whether retry is safe, what the user can do, and which administrator or integration owns the issue.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,205
staffarr,StaffArr,ST-FND-018,"Time, locale, and units",FOUNDATION,Target,"Store canonical timestamps and units; display tenant/user locale, timezone, currency, and measurement preferences consistently.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,206
staffarr,StaffArr,ST-FND-019,"Retention, privacy, and legal hold awareness",FOUNDATION,Target,"Product deletion/archive actions respect RecordArr retention, legal holds, privacy policy, and downstream references.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,207
staffarr,StaffArr,ST-FND-020,"AI-assisted proposals, never silent commits",UNDERSERVED,Target,"AI may classify, summarize, suggest, or draft; consequential changes remain reviewable, permissioned, attributable, and reversible.",R12,"Expansion, portals, advanced integrations, AI, and category depth",Retained expansion backlog after core vertical proof,Implement behind owning product contracts before release,products/staffarr/FEATURESET.md,208
supplyarr,SupplyArr,SU-CUR-001,Supplier and external-party master,CURRENT,Durable,"Supplier records, contacts, documents, onboarding, restrictions, incidents, and audit are durable.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,118
supplyarr,SupplyArr,SU-CUR-002,Supplier onboarding and compliance documentation,CURRENT,Durable,"Tenant onboarding settings, workflow records, documents, and external collaboration support controlled activation.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,119
supplyarr,SupplyArr,SU-CUR-003,Supplier restrictions and procurement exceptions,CURRENT,Durable,"Restriction and exception models support blocks, warnings, escalation, and review.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,120
supplyarr,SupplyArr,SU-CUR-004,Part/item commercial catalog,CURRENT,Durable,"Catalogs, parts, manufacturer aliases, item sources, and vendor relationships are persistent.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,121
supplyarr,SupplyArr,SU-CUR-005,Purchase requests and demand intake,CURRENT,Durable,"Purchase requests/lines plus MaintainArr, RoutArr, TrainArr, and StaffArr demand refs/lines support request origination.",R5,"Procure, receive, put away, reserve, and issue",Harden represented capability in product entry release,Verify with release gate tests and UX polish,products/supplyarr/FEATURESET.md,122
